tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
112845,AppleSupport,False,Thu Nov 23 21:19:28 +0000 2017,"@141084 We'd be happy to take a closer look into what's going on. To continue, just DM us which iOS version you're currently using on your iPhone and we'll start from there. https://t.co/GDrqU22YpT",112846,112843.0
112846,141084,True,Fri Nov 24 13:06:00 +0000 2017,"@AppleSupport Thank you for following up. I spoke with live chat support, and the device needs to be brought in. Thanks for the response.",112847,112845.0
112847,AppleSupport,False,Fri Nov 24 15:11:38 +0000 2017,@141084 You're welcome. We'll be here to help if you have questions in the future.,,112846.0
112848,AppleSupport,False,Thu Nov 23 20:46:31 +0000 2017,"@141085 We're here for you! When did the camera issue first start? If you can also let us know which iOS version is currently installed, we'll do our best to assist.",112849,112850.0
112849,141085,True,Thu Nov 23 21:49:06 +0000 2017,@AppleSupport It just started today. I have the most up to date version of iOS.,112851,112848.0
112851,AppleSupport,False,Thu Nov 23 22:17:26 +0000 2017,@141085 Understood. Let's move to DM and we'll gather some more information. https://t.co/GDrqU22YpT,,112849.0
112850,141085,True,Thu Nov 23 20:30:47 +0000 2017,I swear my iPhone camera is acting up. It now looks like it has some type of dark/grainy filter no matter which app I open camera in. #iphoneX #help @AppleSupport 📱,112848,
112852,AppleSupport,False,Thu Nov 23 20:44:00 +0000 2017,"@141086 We'd love to explore what's going on together. Have you recently made any changes to the iPhone? An update, restart, removed or added accounts? Please send us a DM. https://t.co/GDrqU22YpT",,112853.0
112853,141086,True,Thu Nov 23 20:17:07 +0000 2017,@AppleSupport,112852,112854.0
112855,AppleSupport,False,Thu Nov 23 20:43:33 +0000 2017,@141087 Thanks for contacting us. We know how important battery life is. We'd be happy to help in any way we can. Let's meet in DM to troubleshoot together. https://t.co/GDrqU22YpT,,112856.0
112856,141087,True,Thu Nov 23 20:15:22 +0000 2017,"Hey @AppleSupport 11.2.1 is killing my battery- big time. iPhone 6s+ I used to make it to 3 pm and still have 80%. I’m below 40 already (3:15). And no, I don’t use the @126972 app.",112855,
112857,AppleSupport,False,Thu Nov 23 20:43:33 +0000 2017,@141088 Hi. We want you to be able to use your iPhone without any issues. You're in the right place for help. DM us and tell us which version of iOS you're running. You can find the exact version under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,112858.0
112858,141088,True,Thu Nov 23 20:22:44 +0000 2017,@AppleSupport I HAVE NO PATIENCE FOR THIS IPHONE AND RESETTING MY PASSWORD 100 TIMES TODAY.  And the camera freezes too 😡,112857,
112859,AppleSupport,False,Thu Nov 23 20:43:00 +0000 2017,"@141089 Thanks for reaching out. No, you do not have to pay for support if you call in.",112860,112861.0
112860,141089,True,Thu Nov 23 20:57:14 +0000 2017,"@AppleSupport When I call the 1-800 My iPhone, the recording states “Due to the holiday, we’re offering limited product support. You will need an extended hours agreement.”",112862,112859.0
112862,AppleSupport,False,Thu Nov 23 21:23:08 +0000 2017,"@141089 We can definitely understand the confusion. We at this channel can help resolve your issue. Due to the holiday our phone support is closed for the day. If you would like to work with us, hit the DM link and we'll get started. https://t.co/GDrqU22YpT",,112860.0
112861,141089,True,Thu Nov 23 20:28:51 +0000 2017,"@AppleSupport Hey, just curious, do people have to pay for support now when calling in?",112859,
112863,AppleSupport,False,Thu Nov 23 20:41:00 +0000 2017,@141090 That's a great question and we're here to help. Here's a great article you can check out for this: https://t.co/xOrdgHyyiA,112864,112865.0
112864,141090,True,Thu Nov 23 20:50:48 +0000 2017,@AppleSupport Completely unhelpful. It had nothing to do with saying “hey Siri“,112866,112863.0
112866,AppleSupport,False,Thu Nov 23 21:02:00 +0000 2017,"@141090 The first section that says 'If Siri isn't available, or doesn't understand or respond to questions', there are some steps you can take for this issue. Have you already tried them?",112867,112864.0
112867,141090,True,Thu Nov 23 21:15:20 +0000 2017,@AppleSupport I’ll have time in a few minutes. I’ll give it another look and try those. Thank you,112868,112866.0
112868,AppleSupport,False,Thu Nov 23 21:34:31 +0000 2017,"@141090 Great, thanks.",,112867.0
112865,141090,True,Thu Nov 23 20:20:48 +0000 2017,@AppleSupport is there anything that I can do to make your voice to text smarter? I just tried three times to comment and say “taunting call“ I was dictating slowly and clearly I got three different versions of this: Tonton car. Is there anything I can do to train my phone?,112863,
112869,AppleSupport,False,Thu Nov 23 20:40:24 +0000 2017,"@141091 Having the storage space you need is our goal. So we can get started looking into this, could you join us in DM and let us know which device you're seeing this with? https://t.co/GDrqU22YpT",,112870.0
112871,AppleSupport,False,Thu Nov 23 20:40:24 +0000 2017,"@141092 We know having your iPhone battery performing at its best is important. Let’s look into what’s happening. Please send us a DM telling us which iPhone we’re working with, when you first noticed the change in battery life, and any troubleshooting steps you’ve tried. https://t.co/GDrqU22YpT",112872,112873.0
112872,141092,True,Thu Nov 23 22:15:07 +0000 2017,@AppleSupport Done!,112874,112871.0
112874,AppleSupport,False,Thu Nov 23 22:28:58 +0000 2017,@141092 We've received your DM and will continue working with you there.,,112872.0
112873,141092,True,Thu Nov 23 20:24:04 +0000 2017,"@AppleSupport So guys, any plans for a new update? cause this 11.1.2 just drain my batery with no reason. I cant put my phone on charger 3x per day. Come on",112871,112875.0
112875,AppleSupport,False,Thu Nov 23 15:45:00 +0000 2017,"@141092 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",112873,112876.0
112876,141092,True,Thu Nov 23 11:51:31 +0000 2017,DEVOLVA MINHA BATERIA @AppleSupport MALDITA,112875,112877.0
112879,AppleSupport,False,Thu Nov 23 20:38:00 +0000 2017,"@128763 Hello! We'll be happy to point you in the right direction to get that question answered. Options vary by location, which country are you currently in?",112880,112881.0
112880,128763,True,Thu Nov 23 21:02:33 +0000 2017,@AppleSupport USA,112882,112879.0
112882,AppleSupport,False,Thu Nov 23 21:43:28 +0000 2017,"@128763 Apple has an iPhone Upgrade Program that you can learn more about here: https://t.co/1OpwRY51id Also, you can check with your carrier for any options they may offer.",,112880.0
112881,128763,True,Thu Nov 23 20:10:06 +0000 2017,"@AppleSupport I want to trade in an iPhone for another one of the same model with larger storage capacity, will I have to buy another",112879,
112883,AppleSupport,False,Thu Nov 23 20:37:30 +0000 2017,@141093 We're here to help. When did this start happening? When you have headphones in do they work normally?,112884,112885.0
112884,141093,True,Thu Nov 23 20:39:15 +0000 2017,@AppleSupport Just recently and yes they work fine with headphones in..,,112883.0
112885,141093,True,Thu Nov 23 20:15:37 +0000 2017,MY PHONE WONT FUCKING GO OFF HEADPHONE MODE @AppleSupport thoughts?,112883,
112886,AppleSupport,False,Thu Nov 23 20:37:30 +0000 2017,@141094 We'd be glad to assist with this. Which region is the iPhone set to? Which device model and iOS version? Let us know in DM. https://t.co/GDrqU22YpT,,112887.0
112887,141094,True,Thu Nov 23 20:11:28 +0000 2017,Has anyone had AT&amp;T show up on iOS 11  like this as a carrier? @AppleSupport https://t.co/keOupV8zJS,112886,
112888,AppleSupport,False,Thu Nov 23 20:37:00 +0000 2017,@136622 Hey there! We’d be happy to help. Send us a DM so we can look into it together: https://t.co/GDrqU22YpT,,112889.0
112889,136622,True,Thu Nov 23 20:21:21 +0000 2017,@AppleSupport I don't have access to the security questions or emails so I'm too scared to update my phone but it keeps dying on 100%? Help? https://t.co/k7k2qcxDW0,112888,
112890,AppleSupport,False,Thu Nov 23 20:37:00 +0000 2017,"@141095 Great battery life on your iPhone is our goal. So we can take a closer look at this, could you let us know which version of iOS you are using and how long you've seen this in DM? You can check that at Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",,112891.0
112891,141095,True,Thu Nov 23 20:13:10 +0000 2017,my phone went from 62% to 13% 🙄 @AppleSupport,112890,
112892,AppleSupport,False,Thu Nov 23 20:37:00 +0000 2017,@141096 Hey there! We aren't seeing any issues with the website on our end. What happens when you try to access https://t.co/RmwhbvzNwH,112893,112894.0
112893,141096,True,Thu Nov 23 20:38:11 +0000 2017,"@AppleSupport If you attempt to add an item to your bag, i.e. iPhone, iPad etc - it comes up with this! https://t.co/6tFZFMfoJf",112895,112892.0
112895,AppleSupport,False,Thu Nov 23 21:21:24 +0000 2017,@141096 That can appear when the Store is being updated. U.S.A. Thanksgiving weekend is a typically large shopping period and the Store is being changed ahead of this. Please check again later or contact local Sales Advisors here: https://t.co/ZAR4CvbiBa,,112893.0
112894,141096,True,Thu Nov 23 20:18:40 +0000 2017,@AppleSupport How comes the UK website is down?,112892,
112896,AppleSupport,False,Thu Nov 23 20:36:29 +0000 2017,@141097 We'd be happy to point you in the right direction! Reach out to our Sales Team for further assistance with that here: https://t.co/8yjRd1Xo0i,,112897.0
112897,141097,True,Thu Nov 23 20:15:38 +0000 2017,"@AppleSupport, trade-in phone is due but my new phone hasn’t delivered. Help!",112896,
112898,AppleSupport,False,Thu Nov 23 20:34:00 +0000 2017,@141098 Hey there! Thanks for reaching out to us about this. Shoot us a DM so we can get you pointed in the right direction. https://t.co/GDrqU22YpT,,112899.0
112899,141098,True,Thu Nov 23 20:12:31 +0000 2017,"Hello @AppleSupport @118721 

A friend of mine has trouble. He paid for a Swiss National Anthem file, sung by Red Army Choir: (Russian famous choir) and iTunes deleted the file from the library &amp; iCloud. How it is possible?

cc @141099",112898,
112900,AppleSupport,False,Thu Nov 23 20:32:27 +0000 2017,@141100 We'd like to help you with your photos. Do you have iCloud Photo Library enabled? Let us know in DM: https://t.co/GDrqU22YpT,,112901.0
112901,141100,True,Thu Nov 23 20:03:36 +0000 2017,@AppleSupport why can i not download my pictures??? https://t.co/tL61VFG4bR,112900,
112902,AppleSupport,False,Thu Nov 23 20:32:27 +0000 2017,"@141101 We know how important your battery life is, so we'd be happy to look into what's going on with you. To start, can you let us know which device and iOS version you're using?",,112903.0
112904,AppleSupport,False,Thu Nov 23 20:31:00 +0000 2017,@141102 We want to be sure you get the most out of your battery life. Send us a DM so we can help you further. https://t.co/GDrqU22YpT,,112905.0
112905,141102,True,Thu Nov 23 20:03:31 +0000 2017,@AppleSupport #iphone5s @115858 I want to go back to iOS 10. How? Battery draining can’t withstand 12hrs.,112904,
112906,AppleSupport,False,Thu Nov 23 20:31:00 +0000 2017,@141103 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,112907.0
112907,141103,True,Thu Nov 23 20:11:11 +0000 2017,@AppleSupport I was just on SnapChat and my battery went EXACTLY from 79% then in a SPLIT SECOND it drops to 11% and shuts off DEAD. I would like to know why this hasn’t been fixed with the already several updates of iOS 11 having been released?,112906,
112908,AppleSupport,False,Thu Nov 23 20:30:07 +0000 2017,@141104 Hey there! This issue was addressed in a recent update. Let's have you backup and update and see if that resolves the issue. Check out this link if you need help with the backup: https://t.co/ui8Itz8ESg DM us if you're still having issues: https://t.co/GDrqU22YpT,,112909.0
112910,AppleSupport,False,Thu Nov 23 20:29:00 +0000 2017,@141105 We want to be sure you get the badge you earned. What country do you live in? DM us and let us know. https://t.co/GDrqU22YpT,,112911.0
112911,141105,True,Thu Nov 23 20:04:55 +0000 2017,"I promise that I did the workouts to finish the @115858 Thanksgiving day challenge. Yet, no badge. Does @AppleSupport have any ideas? https://t.co/7Mmpwlz8iP",112910,
114456,AppleSupport,False,Thu Nov 23 21:26:25 +0000 2017,@141446 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,,114457.0
114457,141446,True,Thu Nov 23 21:07:11 +0000 2017,@AppleSupport My brand new iPhone X won’t connect to ANY of my devices over bluetooth.,114456,
114458,AppleSupport,False,Thu Nov 23 21:26:00 +0000 2017,@141447 You've come to the right place for help. We can definitely look into this with you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,114459.0
